HOOD_158,NEIGHBOURHOOD_158,OCC_YEAR,MCI_CATEGORY,count
095,Annex (95),2023,Theft Over,63
095,Annex (95),2024,Assault,442
095,Annex (95),2024,Auto Theft,63
095,Annex (95),2024,Break and Enter,148
095,Annex (95),2024,Robbery,44
095,Annex (95),2024,Theft Over,70
095,Annex (95),2025,Assault,289
095,Annex (95),2025,Auto Theft,32
095,Annex (95),2025,Break and Enter,107
095,Annex (95),2025,Robbery,19
095,Annex (95),2025,Theft Over,36
096,Casa Loma (96),2006,Assault,1
096,Casa Loma (96),2010,Assault,2
096,Casa Loma (96),2010,Break and Enter,1
096,Casa Loma (96),2013,Assault,1
096,Casa Loma (96),2013,Theft Over,1
096,Casa Loma (96),2014,Assault,26
096,Casa Loma (96),2014,Auto Theft,4
096,Casa Loma (96),2014,Break and Enter,32
096,Casa Loma (96),2014,Robbery,8
096,Casa Loma (96),2014,Theft Over,5
096,Casa Loma (96),2015,Assault,35
096,Casa Loma (96),2015,Auto Theft,3
096,Casa Loma (96),2015,Break and Enter,24
096,Casa Loma (96),2015,Robbery,5
096,Casa Loma (96),2015,Theft Over,4
096,Casa Loma (96),2016,Assault,41
096,Casa Loma (96),2016,Auto Theft,5
096,Casa Loma (96),2016,Break and Enter,19
096,Casa Loma (96),2016,Robbery,2
096,Casa Loma (96),2016,Theft Over,7
096,Casa Loma (96),2017,Assault,34
096,Casa Loma (96),2017,Auto Theft,8
096,Casa Loma (96),2017,Break and Enter,29
096,Casa Loma (96),2017,Robbery,9
096,Casa Loma (96),2017,Theft Over,7
096,Casa Loma (96),2018,Assault,46
096,Casa Loma (96),2018,Auto Theft,18
096,Casa Loma (96),2018,Break and Enter,22
096,Casa Loma (96),2018,Robbery,6
096,Casa Loma (96),2018,Theft Over,2
096,Casa Loma (96),2019,Assault,54
096,Casa Loma (96),2019,Auto Theft,5
096,Casa Loma (96),2019,Break and Enter,32
096,Casa Loma (96),2019,Robbery,8
096,Casa Loma (96),2019,Theft Over,2
096,Casa Loma (96),2020,Assault,67
096,Casa Loma (96),2020,Auto Theft,21
096,Casa Loma (96),2020,Break and Enter,37
096,Casa Loma (96),2020,Robbery,3
096,Casa Loma (96),2020,Theft Over,7
096,Casa Loma (96),2021,Assault,45
096,Casa Loma (96),2021,Auto Theft,20
096,Casa Loma (96),2021,Break and Enter,34
096,Casa Loma (96),2021,Robbery,1
096,Casa Loma (96),2021,Theft Over,3
096,Casa Loma (96),2022,Assault,66
096,Casa Loma (96),2022,Auto Theft,30
096,Casa Loma (96),2022,Break and Enter,20
096,Casa Loma (96),2022,Robbery,8
096,Casa Loma (96),2022,Theft Over,4
096,Casa Loma (96),2023,Assault,53
096,Casa Loma (96),2023,Auto Theft,43
096,Casa Loma (96),2023,Break and Enter,46
096,Casa Loma (96),2023,Robbery,16
096,Casa Loma (96),2023,Theft Over,7
096,Casa Loma (96),2024,Assault,50
096,Casa Loma (96),2024,Auto Theft,22
096,Casa Loma (96),2024,Break and Enter,49
096,Casa Loma (96),2024,Robbery,10
096,Casa Loma (96),2024,Theft Over,5
096,Casa Loma (96),2025,Assault,57
096,Casa Loma (96),2025,Auto Theft,6
096,Casa Loma (96),2025,Break and Enter,41
096,Casa Loma (96),2025,Robbery,6
096,Casa Loma (96),2025,Theft Over,3
097,Yonge-St.Clair (97),2011,Assault,2
097,Yonge-St.Clair (97),2011,Break and Enter,1
097,Yonge-St.Clair (97),2012,Theft Over,1
097,Yonge-St.Clair (97),2014,Assault,18
097,Yonge-St.Clair (97),2014,Auto Theft,2
097,Yonge-St.Clair (97),2014,Break and Enter,37
097,Yonge-St.Clair (97),2014,Robbery,3
097,Yonge-St.Clair (97),2014,Theft Over,2
097,Yonge-St.Clair (97),2015,Assault,25
097,Yonge-St.Clair (97),2015,Auto Theft,3
097,Yonge-St.Clair (97),2015,Break and Enter,20
097,Yonge-St.Clair (97),2015,Robbery,1
097,Yonge-St.Clair (97),2015,Theft Over,5
097,Yonge-St.Clair (97),2016,Assault,34
097,Yonge-St.Clair (97),2016,Auto Theft,7
097,Yonge-St.Clair (97),2016,Break and Enter,13
097,Yonge-St.Clair (97),2016,Robbery,6
097,Yonge-St.Clair (97),2016,Theft Over,7
097,Yonge-St.Clair (97),2017,Assault,26
097,Yonge-St.Clair (97),2017,Auto Theft,2
097,Yonge-St.Clair (97),2017,Break and Enter,17
097,Yonge-St.Clair (97),2017,Robbery,2
097,Yonge-St.Clair (97),2018,Assault,32
097,Yonge-St.Clair (97),2018,Auto Theft,6
097,Yonge-St.Clair (97),2018,Break and Enter,24
097,Yonge-St.Clair (97),2018,Robbery,1
097,Yonge-St.Clair (97),2018,Theft Over,3
097,Yonge-St.Clair (97),2019,Assault,34
097,Yonge-St.Clair (97),2019,Auto Theft,6
097,Yonge-St.Clair (97),2019,Break and Enter,28
097,Yonge-St.Clair (97),2019,Robbery,2
097,Yonge-St.Clair (97),2019,Theft Over,6
097,Yonge-St.Clair (97),2020,Assault,25
097,Yonge-St.Clair (97),2020,Auto Theft,9
097,Yonge-St.Clair (97),2020,Break and Enter,28
097,Yonge-St.Clair (97),2020,Robbery,4
097,Yonge-St.Clair (97),2020,Theft Over,3
097,Yonge-St.Clair (97),2021,Assault,45
097,Yonge-St.Clair (97),2021,Auto Theft,13
097,Yonge-St.Clair (97),2021,Break and Enter,30
097,Yonge-St.Clair (97),2021,Robbery,5
097,Yonge-St.Clair (97),2021,Theft Over,3
097,Yonge-St.Clair (97),2022,Assault,42
097,Yonge-St.Clair (97),2022,Auto Theft,32
097,Yonge-St.Clair (97),2022,Break and Enter,25
097,Yonge-St.Clair (97),2022,Robbery,7
097,Yonge-St.Clair (97),2022,Theft Over,1
097,Yonge-St.Clair (97),2023,Assault,36
097,Yonge-St.Clair (97),2023,Auto Theft,40
097,Yonge-St.Clair (97),2023,Break and Enter,37
097,Yonge-St.Clair (97),2023,Robbery,2
097,Yonge-St.Clair (97),2023,Theft Over,2
097,Yonge-St.Clair (97),2024,Assault,54
097,Yonge-St.Clair (97),2024,Auto Theft,20
097,Yonge-St.Clair (97),2024,Break and Enter,34
097,Yonge-St.Clair (97),2024,Robbery,1
097,Yonge-St.Clair (97),2024,Theft Over,5
097,Yonge-St.Clair (97),2025,Assault,21
097,Yonge-St.Clair (97),2025,Auto Theft,7
097,Yonge-St.Clair (97),2025,Break and Enter,39
097,Yonge-St.Clair (97),2025,Robbery,3
097,Yonge-St.Clair (97),2025,Theft Over,4
098,Rosedale-Moore Park (98),2004,Theft Over,1
098,Rosedale-Moore Park (98),2012,Assault,4
098,Rosedale-Moore Park (98),2013,Theft Over,1
098,Rosedale-Moore Park (98),2014,Assault,70
098,Rosedale-Moore Park (98),2014,Auto Theft,10
098,Rosedale-Moore Park (98),2014,Break and Enter,99
098,Rosedale-Moore Park (98),2014,Robbery,19
098,Rosedale-Moore Park (98),2014,Theft Over,7
098,Rosedale-Moore Park (98),2015,Assault,115
098,Rosedale-Moore Park (98),2015,Auto Theft,27
098,Rosedale-Moore Park (98),2015,Break and Enter,28
098,Rosedale-Moore Park (98),2015,Robbery,21
098,Rosedale-Moore Park (98),2015,Theft Over,9
098,Rosedale-Moore Park (98),2016,Assault,110
098,Rosedale-Moore Park (98),2016,Auto Theft,12
098,Rosedale-Moore Park (98),2016,Break and Enter,59
098,Rosedale-Moore Park (98),2016,Robbery,19
098,Rosedale-Moore Park (98),2016,Theft Over,8
098,Rosedale-Moore Park (98),2017,Assault,114
098,Rosedale-Moore Park (98),2017,Auto Theft,8
098,Rosedale-Moore Park (98),2017,Break and Enter,72
098,Rosedale-Moore Park (98),2017,Robbery,33
098,Rosedale-Moore Park (98),2017,Theft Over,9
098,Rosedale-Moore Park (98),2018,Assault,139
098,Rosedale-Moore Park (98),2018,Auto Theft,30
098,Rosedale-Moore Park (98),2018,Break and Enter,63
098,Rosedale-Moore Park (98),2018,Robbery,26
098,Rosedale-Moore Park (98),2018,Theft Over,11
098,Rosedale-Moore Park (98),2019,Assault,135
098,Rosedale-Moore Park (98),2019,Auto Theft,36
098,Rosedale-Moore Park (98),2019,Break and Enter,103
098,Rosedale-Moore Park (98),2019,Robbery,26
098,Rosedale-Moore Park (98),2019,Theft Over,16
098,Rosedale-Moore Park (98),2020,Assault,162
098,Rosedale-Moore Park (98),2020,Auto Theft,51
098,Rosedale-Moore Park (98),2020,Break and Enter,98
098,Rosedale-Moore Park (98),2020,Robbery,26
098,Rosedale-Moore Park (98),2020,Theft Over,8
098,Rosedale-Moore Park (98),2021,Assault,155
098,Rosedale-Moore Park (98),2021,Auto Theft,73
098,Rosedale-Moore Park (98),2021,Break and Enter,63
098,Rosedale-Moore Park (98),2021,Robbery,29
098,Rosedale-Moore Park (98),2021,Theft Over,10
098,Rosedale-Moore Park (98),2022,Assault,230
098,Rosedale-Moore Park (98),2022,Auto Theft,110
098,Rosedale-Moore Park (98),2022,Break and Enter,71
098,Rosedale-Moore Park (98),2022,Robbery,21
098,Rosedale-Moore Park (98),2022,Theft Over,14
098,Rosedale-Moore Park (98),2023,Assault,269
098,Rosedale-Moore Park (98),2023,Auto Theft,151
098,Rosedale-Moore Park (98),2023,Break and Enter,99
098,Rosedale-Moore Park (98),2023,Robbery,24
098,Rosedale-Moore Park (98),2023,Theft Over,22
098,Rosedale-Moore Park (98),2024,Assault,283
098,Rosedale-Moore Park (98),2024,Auto Theft,71
098,Rosedale-Moore Park (98),2024,Break and Enter,78
098,Rosedale-Moore Park (98),2024,Robbery,25
098,Rosedale-Moore Park (98),2024,Theft Over,20
098,Rosedale-Moore Park (98),2025,Assault,178
098,Rosedale-Moore Park (98),2025,Auto Theft,28
098,Rosedale-Moore Park (98),2025,Break and Enter,71
098,Rosedale-Moore Park (98),2025,Robbery,16
098,Rosedale-Moore Park (98),2025,Theft Over,7
099,Mount Pleasant East (99),2009,Assault,1
099,Mount Pleasant East (99),2014,Assault,31
099,Mount Pleasant East (99),2014,Auto Theft,7
099,Mount Pleasant East (99),2014,Break and Enter,30
099,Mount Pleasant East (99),2014,Robbery,1
099,Mount Pleasant East (99),2014,Theft Over,4
099,Mount Pleasant East (99),2015,Assault,32
099,Mount Pleasant East (99),2015,Auto Theft,4
099,Mount Pleasant East (99),2015,Break and Enter,17
099,Mount Pleasant East (99),2015,Robbery,7
099,Mount Pleasant East (99),2015,Theft Over,1
099,Mount Pleasant East (99),2016,Assault,19
099,Mount Pleasant East (99),2016,Auto Theft,8
099,Mount Pleasant East (99),2016,Break and Enter,15
099,Mount Pleasant East (99),2016,Robbery,3
099,Mount Pleasant East (99),2016,Theft Over,1
099,Mount Pleasant East (99),2017,Assault,43
099,Mount Pleasant East (99),2017,Auto Theft,10
099,Mount Pleasant East (99),2017,Break and Enter,21
099,Mount Pleasant East (99),2017,Robbery,8
099,Mount Pleasant East (99),2017,Theft Over,4
099,Mount Pleasant East (99),2018,Assault,38
099,Mount Pleasant East (99),2018,Auto Theft,15
099,Mount Pleasant East (99),2018,Break and Enter,36
099,Mount Pleasant East (99),2018,Robbery,9
099,Mount Pleasant East (99),2018,Theft Over,9
099,Mount Pleasant East (99),2019,Assault,56
099,Mount Pleasant East (99),2019,Auto Theft,17
099,Mount Pleasant East (99),2019,Break and Enter,51
099,Mount Pleasant East (99),2019,Robbery,13
099,Mount Pleasant East (99),2019,Theft Over,2
099,Mount Pleasant East (99),2020,Assault,41
099,Mount Pleasant East (99),2020,Auto Theft,21
099,Mount Pleasant East (99),2020,Break and Enter,36
099,Mount Pleasant East (99),2020,Robbery,15
099,Mount Pleasant East (99),2020,Theft Over,4
099,Mount Pleasant East (99),2021,Assault,54
099,Mount Pleasant East (99),2021,Auto Theft,38
099,Mount Pleasant East (99),2021,Break and Enter,34
099,Mount Pleasant East (99),2021,Robbery,9
099,Mount Pleasant East (99),2021,Theft Over,5
099,Mount Pleasant East (99),2022,Assault,54
099,Mount Pleasant East (99),2022,Auto Theft,62
099,Mount Pleasant East (99),2022,Break and Enter,27
099,Mount Pleasant East (99),2022,Robbery,4
099,Mount Pleasant East (99),2022,Theft Over,4
099,Mount Pleasant East (99),2023,Assault,74
099,Mount Pleasant East (99),2023,Auto Theft,57
099,Mount Pleasant East (99),2023,Break and Enter,21
099,Mount Pleasant East (99),2023,Robbery,8
099,Mount Pleasant East (99),2023,Theft Over,6
099,Mount Pleasant East (99),2024,Assault,52
099,Mount Pleasant East (99),2024,Auto Theft,49
099,Mount Pleasant East (99),2024,Break and Enter,48
099,Mount Pleasant East (99),2024,Robbery,5
099,Mount Pleasant East (99),2024,Theft Over,5
099,Mount Pleasant East (99),2025,Assault,41
099,Mount Pleasant East (99),2025,Auto Theft,35
099,Mount Pleasant East (99),2025,Break and Enter,27
099,Mount Pleasant East (99),2025,Theft Over,7
100,Yonge-Eglinton (100),2006,Assault,2
100,Yonge-Eglinton (100),2007,Assault,1
100,Yonge-Eglinton (100),2013,Assault,2
100,Yonge-Eglinton (100),2013,Theft Over,1
100,Yonge-Eglinton (100),2014,Assault,53
100,Yonge-Eglinton (100),2014,Auto Theft,6
100,Yonge-Eglinton (100),2014,Break and Enter,36
100,Yonge-Eglinton (100),2014,Robbery,14
100,Yonge-Eglinton (100),2014,Theft Over,5
100,Yonge-Eglinton (100),2015,Assault,65
100,Yonge-Eglinton (100),2015,Auto Theft,9
100,Yonge-Eglinton (100),2015,Break and Enter,24
100,Yonge-Eglinton (100),2015,Robbery,10
100,Yonge-Eglinton (100),2015,Theft Over,4
100,Yonge-Eglinton (100),2016,Assault,62
100,Yonge-Eglinton (100),2016,Auto Theft,3
100,Yonge-Eglinton (100),2016,Break and Enter,19
100,Yonge-Eglinton (100),2016,Robbery,12
100,Yonge-Eglinton (100),2016,Theft Over,3
100,Yonge-Eglinton (100),2017,Assault,64
100,Yonge-Eglinton (100),2017,Auto Theft,2
100,Yonge-Eglinton (100),2017,Break and Enter,24
100,Yonge-Eglinton (100),2017,Robbery,12
100,Yonge-Eglinton (100),2017,Theft Over,3
100,Yonge-Eglinton (100),2018,Assault,60
100,Yonge-Eglinton (100),2018,Auto Theft,11
100,Yonge-Eglinton (100),2018,Break and Enter,25
100,Yonge-Eglinton (100),2018,Robbery,28
100,Yonge-Eglinton (100),2018,Theft Over,6
100,Yonge-Eglinton (100),2019,Assault,92
100,Yonge-Eglinton (100),2019,Auto Theft,12
100,Yonge-Eglinton (100),2019,Break and Enter,42
100,Yonge-Eglinton (100),2019,Robbery,12
100,Yonge-Eglinton (100),2019,Theft Over,8
100,Yonge-Eglinton (100),2020,Assault,94
100,Yonge-Eglinton (100),2020,Auto Theft,17
100,Yonge-Eglinton (100),2020,Break and Enter,35
100,Yonge-Eglinton (100),2020,Robbery,9
100,Yonge-Eglinton (100),2020,Theft Over,7
100,Yonge-Eglinton (100),2021,Assault,60
100,Yonge-Eglinton (100),2021,Auto Theft,29
100,Yonge-Eglinton (100),2021,Break and Enter,30
100,Yonge-Eglinton (100),2021,Robbery,4
100,Yonge-Eglinton (100),2021,Theft Over,3
100,Yonge-Eglinton (100),2022,Assault,132
100,Yonge-Eglinton (100),2022,Auto Theft,34
100,Yonge-Eglinton (100),2022,Break and Enter,32
100,Yonge-Eglinton (100),2022,Robbery,5
100,Yonge-Eglinton (100),2022,Theft Over,5
100,Yonge-Eglinton (100),2023,Assault,106
100,Yonge-Eglinton (100),2023,Auto Theft,40
100,Yonge-Eglinton (100),2023,Break and Enter,34
100,Yonge-Eglinton (100),2023,Robbery,10
100,Yonge-Eglinton (100),2023,Theft Over,19
100,Yonge-Eglinton (100),2024,Assault,157
100,Yonge-Eglinton (100),2024,Auto Theft,30
100,Yonge-Eglinton (100),2024,Break and Enter,34
100,Yonge-Eglinton (100),2024,Robbery,16
100,Yonge-Eglinton (100),2024,Theft Over,17
100,Yonge-Eglinton (100),2025,Assault,75
100,Yonge-Eglinton (100),2025,Auto Theft,13
100,Yonge-Eglinton (100),2025,Break and Enter,13
100,Yonge-Eglinton (100),2025,Robbery,12
100,Yonge-Eglinton (100),2025,Theft Over,14
101,Forest Hill South (101),2002,Theft Over,1
101,Forest Hill South (101),2013,Break and Enter,1
101,Forest Hill South (101),2013,Theft Over,1
101,Forest Hill South (101),2014,Assault,21
101,Forest Hill South (101),2014,Auto Theft,5
101,Forest Hill South (101),2014,Break and Enter,47
101,Forest Hill South (101),2014,Robbery,3
101,Forest Hill South (101),2014,Theft Over,5
101,Forest Hill South (101),2015,Assault,12
101,Forest Hill South (101),2015,Auto Theft,13
101,Forest Hill South (101),2015,Break and Enter,18
101,Forest Hill South (101),2015,Robbery,1
101,Forest Hill South (101),2015,Theft Over,5
101,Forest Hill South (101),2016,Assault,10
101,Forest Hill South (101),2016,Auto Theft,9
101,Forest Hill South (101),2016,Break and Enter,29
101,Forest Hill South (101),2016,Robbery,2
101,Forest Hill South (101),2016,Theft Over,6
101,Forest Hill South (101),2017,Assault,26
101,Forest Hill South (101),2017,Auto Theft,12
101,Forest Hill South (101),2017,Break and Enter,64
101,Forest Hill South (101),2017,Robbery,5
101,Forest Hill South (101),2017,Theft Over,7
101,Forest Hill South (101),2018,Assault,12
101,Forest Hill South (101),2018,Auto Theft,24
101,Forest Hill South (101),2018,Break and Enter,43
101,Forest Hill South (101),2018,Robbery,7
101,Forest Hill South (101),2018,Theft Over,2
101,Forest Hill South (101),2019,Assault,30
101,Forest Hill South (101),2019,Auto Theft,21
101,Forest Hill South (101),2019,Break and Enter,37
101,Forest Hill South (101),2019,Robbery,15
101,Forest Hill South (101),2019,Theft Over,4
101,Forest Hill South (101),2020,Assault,26
101,Forest Hill South (101),2020,Auto Theft,37
101,Forest Hill South (101),2020,Break and Enter,33
101,Forest Hill South (101),2020,Robbery,5
101,Forest Hill South (101),2020,Theft Over,6
101,Forest Hill South (101),2021,Assault,15
101,Forest Hill South (101),2021,Auto Theft,75
101,Forest Hill South (101),2021,Break and Enter,23
101,Forest Hill South (101),2021,Robbery,2
101,Forest Hill South (101),2021,Theft Over,4
101,Forest Hill South (101),2022,Assault,30
101,Forest Hill South (101),2022,Auto Theft,83
101,Forest Hill South (101),2022,Break and Enter,26
101,Forest Hill South (101),2022,Theft Over,10
101,Forest Hill South (101),2023,Assault,45
101,Forest Hill South (101),2023,Auto Theft,96
101,Forest Hill South (101),2023,Break and Enter,74
101,Forest Hill South (101),2023,Robbery,1
101,Forest Hill South (101),2023,Theft Over,2
101,Forest Hill South (101),2024,Assault,33
101,Forest Hill South (101),2024,Auto Theft,28
101,Forest Hill South (101),2024,Break and Enter,53
101,Forest Hill South (101),2024,Robbery,7
101,Forest Hill South (101),2024,Theft Over,8
101,Forest Hill South (101),2025,Assault,18
101,Forest Hill South (101),2025,Auto Theft,7
101,Forest Hill South (101),2025,Break and Enter,28
101,Forest Hill South (101),2025,Robbery,9
101,Forest Hill South (101),2025,Theft Over,5
102,Forest Hill North (102),2012,Assault,1
102,Forest Hill North (102),2012,Theft Over,1
102,Forest Hill North (102),2013,Assault,2
102,Forest Hill North (102),2014,Assault,36
102,Forest Hill North (102),2014,Auto Theft,12
102,Forest Hill North (102),2014,Break and Enter,39
102,Forest Hill North (102),2014,Robbery,10
102,Forest Hill North (102),2014,Theft Over,3
102,Forest Hill North (102),2015,Assault,37
102,Forest Hill North (102),2015,Auto Theft,15
